chromosome,position,stringtie_id,remove_st,DTS_checked,WRF_checked,spliced_in_intron,isoseq_hq_id,pinfish_id,isoseq_singleton_id,manual,NCBItxome,PleuroTranscripts,augustus,gene_name,interesting,comment,Timestamp
c11,820109,B1_LR.8682,,,y,,,,,,,,,,,,
c11,820109,B1_LR.8683,y,,y,,,,,,,,,,,low cov,
c11,853604,B1_LR.8684,,,y,,,,,,,,,,,,
c11,859758,B1_LR.8685,,,y,,,,,,,,,,,,
c11,866378,B1_LR.8686,,,y,,,,,,,,,,,,
c11,872328,B1_LR.8687,,,y,antisense,,,,,,,,,,,
c11,877910,,,y,,,,,,,GHXS01078126.1,,,,,,44064
c11,888335,B1_LR.8688,y,,y,,PB.1557.45,,,,,,,,,no strand,
c11,891317,,,y,,,,,,,GHXS01007768.1,,,,,,44064
c11,899285,B1_LR.8689,,,y,,,,,,,,,,,,
c11,910266,B1_LR.8690,y,,y,,PB.1557.47,,,,,,,,,no strand,
c11,910266,B1_LR.8691,y,,y,,,,,,,,,,,low cov,
c11,910266,B1_LR.8692,y,,y,,,,,,,,,,,low cov,
c11,910266,B1_LR.8693,y,,y,,,,,,,,,,,low cov,
c11,910266,B1_LR.8694,y,,y,,,,,,,,,,,low cov,
c11,915364,,,y,,,,,,,GHXS01000166.1,,,,,,44064
c11,920764,,,y,,,,,,,GHXS01000179.1,,,,,,44064
c11,925975,B1_LR.8695,,,y,,,,,,,,,,,,
c11,928836,B1_LR.8696,y,,y,antisense,PB.1561.1,,,,,,,,,fusion,
c11,929435,,,y,,,,,,,,scaffold1502_1_size21927_gene_12356Barcelona,,,,,08/21/2020
c11,931467,,,y,,,,,,,,scaffold1502_1_size21927_gene_12355Barcelona,,,,,08/21/2020
c11,932586,,,y,,,,,,,,scaffold1502_1_size21927_gene_12354Barcelona,,,,,44064
c11,946109,B1_LR.8697,,,y,antisense,,,,,,,,,,,
c11,950288,,,,y,,PB.1561.6,,,,,,,,,fused,
c11,952607,,,y,,,,,,,,scaffold11293_1_size1805_gene_35099Barcelona,,,,,08/21/2020
c11,956165,B1_LR.8698,,,y,,,,,,,,,,,,
c11,958663,,,y,,,,,,,,scaffold5109_1_size6105_gene_24762Barcelona,,,,,44064
c11,960366,B1_LR.8699,,,y,,,,,,,,,,,,
c11,973761,B1_LR.8700,,,y,,,,,,,,,,,,
c11,1019676,B1_LR.8701,,,y,,,,,,,,,,,,
c11,1031056,,,y,,,,,,,GHXS01030032.1,,,,,,08/21/2020
c11,1038270,B1_LR.8702,,,y,,,,,,,,,,,,
c11,1051528,B1_LR.8703,y,,y,,PB.1562.17,,,,,,,,,no strand,
c11,1055006,,,y,,,,,,,GHXS01096548.1,,,,,,44064
c11,1057340,B1_LR.8704,y,,y,,PB.1562.20,,,,,,,,,wrong strand,
c11,1067819,,,y,,,,,,,,scaffold90_1_size108309_gene_1059Barcelona,,,,,44064
c11,1075383,,,,y,,PB.1563.1,,,,,,,,,missing gene,
c11,1076395,B1_LR.8705,,,y,,,,,,,,,,,,
c11,1080384,B1_LR.8706,,,y,,,,,,,,,,,,
c11,1085528,,,y,,,,,,,GHXS01113801.1,,,,,,08/21/2020
c11,1090728,,,,y,,,b0cfc5c9-68ee-4b7c-a312-ffa1329f3922,,,,,,,,missing,
c11,1116764,B1_LR.8707,,,y,,,,,,,,,,,,
c11,1123453,,,,y,,PB.1566.2,,,,,,,,,fused,
c11,1133544,,,y,,,,,,,GHXS01098769.1,,,,,,08/21/2020
c11,1137039,,,y,,,,,,,GHXS01084728.1,,,,,,44064
c11,1145219,,,y,,,,,,,GHXS01085745.1,,,,,,44064
c11,1145921,,,y,,,,,,,GHXS01080507.1,,,,,,44064
c11,1173516,,,,y,,PB.1566.3,,,,,,,,,fused,
c11,1176875,B1_LR.8708,y,,y,,PB.1566.4,,,,,,,,,fusion,
c11,1191044,B1_LR.8709,y,,y,,PB.1567.1,,,,,,,,,wrong,
c11,1195548,B1_LR.8710,,,y,,,,,,,,,,,,
c11,1206704,B1_LR.8711,,,y,,,,,,,,,,,,
c11,1227717,B1_LR.8712,y,,y,,PB.1570.1,,,,,,,,,no strand,
c11,1252442,B1_LR.8713,,,y,,,,,,,,,,,,
c11,1265751,B1_LR.8714,,,y,,,,,,,,,,,,
c11,1271084,B1_LR.8715,,,y,,,,,,,,,,,,
c11,1286365,B1_LR.8716,,,y,,,,,,,,,,,,
c11,1286365,B1_LR.8717,y,,y,,,,,,,,,,,low cov,
c11,1309555,,,y,,,,,,,,scaffold249_1_size72565_gene_2610Barcelona,,,,,44064
c11,1345255,,,y,,,,,,,,scaffold206_1_size81006_gene_2176Barcelona,,,,,44064
c11,1350915,,,y,,,,,,,,scaffold206_1_size81006_gene_2179Barcelona,,,,,44064
c11,1355058,B1_LR.8718,,,y,,,,,,,,,,,,
c11,1360573,B1_LR.8719,y,,y,,PB.1577.1,,,,,,,,,no strand,
c11,1362434,B1_LR.8720,,,y,,,,,,,,,,,,
c11,1370011,B1_LR.8721,,,y,,"PB.1580.1, PB.1579.1",,,,,,,,,messy,
c11,1376551,B1_LR.8722,,,y,,,,,,,,,,,,
c11,1377841,B1_LR.8723,,,y,antisense,,,,,,,,,,,
c11,1386346,B1_LR.8724,,,y,sense,,,,,,,,,,,
c11,1386346,B1_LR.8725,y,,y,,,,,,,,,,,antisense shadow,
c11,1401288,B1_LR.8726,y,,y,,PB.1583.1,,,,,,,,,fusion,
c11,1404803,,,,y,,"PB.1584.1, PB.1584.2",,,,,,,,,fused,
c11,1415716,B1_LR.8727,,,y,,,,,,,,,,,,
c11,1420553,B1_LR.8728,y,,y,,PB.1586.1,,,,,,,,,fusion,
c11,1422464,,,y,,,,,,,GHXS01011951.1,,,,,,44064
c11,1423581,,,,y,,PB.1587.1,,,,,,,,,fused,
c11,1425178,B1_LR.8729,,,y,,,,,,,,,,,,
c11,1427250,B1_LR.8730,,,y,,,,,,,,,,,,
c11,1429396,B1_LR.8731,y,,y,,PB.1589.3,,,,,,,,,,
c11,1435420,B1_LR.8732,,,y,,,,,,,,,,,,
c11,1437486,B1_LR.8733,,,y,,,,,,,,,,,,
c11,1446400,B1_LR.8734,,,y,,,,,,,,,,,,
c11,1467954,B1_LR.8735,,,y,,,,,,,,,,,,
c11,1468146,,,,y,,PB.1593.1,,,,,,,,antisense,missing,
c11,1470631,B1_LR.8736,y,,y,,PB.1599.4,,,,,,,,,no strand,
c11,1474565,B1_LR.8737,,,y,,,,,,,,,,,,
c11,1478951,,,y,,,,,,,,scaffold1074_1_size29239_gene_9606Barcelona,,,,,44064
c11,1480317,B1_LR.8738,,,y,,,,,,,,,,,,
c11,1486137,B1_LR.8739,,,y,,,,,,,,,,,,
c11,1492801,B1_LR.8740,,,y,,,,,,,,,,split in ML2,,
c11,1523957,,,y,,,,,,,GHXS01023333.1,,,,,,08/21/2020
c11,1527321,B1_LR.8741,,,y,,,,,,,,,,,,
c11,1534561,B1_LR.8742,,,y,,,,,,,,,,,,
c11,1547936,B1_LR.8743,,,y,,,,,,,,,,,,
c11,1567218,B1_LR.8744,,,y,,,,,,,,,,synteny to ML2340,,
c11,1581333,B1_LR.8745,,,y,,,,,,,,,,synteny to ML2340,,
c11,1584941,B1_LR.8746,,,y,,,,,,,,,,,,
c11,1599693,,,y,,,,,,,GHXS01093255.1,,,,,,44064
c11,1604318,B1_LR.8747,,,y,,,,,,,,,,,,
c11,1604318,B1_LR.8748,y,,y,,,,,,,,,,,,
c11,1609945,B1_LR.8749,,,y,,,,,,,,,,,,
c11,1620362,,,y,,,,,,,,scaffold03211_gene_5588Gainesville,,,,,08/21/2020
c11,1646730,,,,y,,PB.1601.56,,,,,,,,,missing,
c11,1648882,B1_LR.8750,,,y,,,,,,,,,,,,
c11,1651993,B1_LR.8751,,,y,,,,,,,,,,,,
c11,1654948,,,y,,,,,,,,scaffold01416_gene_2467Gainesville,,,,,08/21/2020
c11,1666456,,,y,,,,,,,GHXS01113806.1,,,,,,44064
c11,1678841,B1_LR.8752,y,,y,,PB.1604.2,,,,,,,,,first exon fusion,
c11,1678841,,,,y,,PB.1604.1,,,,,,,,,first exon fusion,
c11,1679089,,,y,,,,,,,GHXS01074063.1,,,,,,08/21/2020
c11,1685372,B1_LR.8753,,,y,,,,,,,,,,,,
c11,1692257,B1_LR.8754,,,y,,,,,,,,,,,,
c11,1698817,,,,y,,PB.1604.18,,,,,,,,,missing gene,
c11,1702802,B1_LR.8755,,,y,,,,,,,,,,split in ML2,,
c11,1708459,B1_LR.8756,y,,y,,PB.1605.1,,,,,,,,,no strand,
c11,1708459,B1_LR.8757,y,,y,,,,,,,,,,,low cov,
c11,1721937,,,y,,,,,,,,scaffold286_1_size66813_gene_2992Barcelona,,,,,44064
c11,1724369,B1_LR.8758,,,y,,,,,,,,,,,,
c11,1745472,B1_LR.8759,y,,y,,PB.1607.1,,,,,,,,,"no strand
",
c11,1746838,,,,y,,PB.1608.1,,,,,,,,,missing,
c11,1749680,B1_LR.8760,,,y,antisense,,,,,,,,,,,
c11,1761931,B1_LR.8761,,,y,,,,,,,,,,,,
c11,1765002,B1_LR.8762,,,y,,,,,,,,,,,,
c11,1770061,B1_LR.8763,,,y,,,,,,,,,,,,
c11,1772545,B1_LR.8764,,,y,,,,,,,,,,,,
c11,1777659,B1_LR.8765,,,y,,,,,,,,,,,,
c11,1788920,B1_LR.8766,,,y,,,,,,,,,,split in ML2,,
c11,1816343,B1_LR.8767,,,y,,,,,,,,,,,,
c11,1825435,B1_LR.8768,y,,y,,PB.1618.1,,,,,,,,,no strand,
c11,1828397,B1_LR.8769,y,,y,,PB.1619.1,,,,,,,,,better isoform,
c11,1830646,B1_LR.8770,,,y,antisense,,,,,,,,,,,
c11,1833056,B1_LR.8771,,,y,,,,,,,,,,,,
c11,1839488,B1_LR.8772,,,y,,,,,,,,,,,,
c11,1842180,B1_LR.8773,y,,y,,PB.1616.4,,,,,,,,,fusion,
c11,1843797,,,,y,,PB.1622.1,,,,,,,,,,
c11,1848446,B1_LR.8774,y,,y,,PB.1623.1,,,,,,,,,no strand,
c11,1860489,,,y,,,,,,,GHXS01067193.1,,,,,,44064
c11,1871652,B1_LR.8775,y,,y,,PB.1624.1,,,,,,,,,no strand,
c11,1873267,B1_LR.8776,,,y,,,,,,,,,,,,
c11,1882319,,,,y,,PB.1625.1,,,,,,,,,missing gene,
c11,1891071,B1_LR.8777,,,y,,,,,,,,,,,,
c11,1901270,B1_LR.8778,,,y,,,,,,,,,,,,
c11,1908184,,,,y,,PB.1616.37,,,,,,,,,missing gene,
c11,1909361,,,,y,,PB.1627.1,,,,,,,,,missing gene,
c11,1914514,B1_LR.8779,y,,y,,,,PBsin.1659,,,,,,merge,m64069_191014_095439/122684371/ccs,
c11,1914514,B1_LR.8780,y,,y,,,,,,,,,,merge,merge,
c11,1923004,B1_LR.8781,,,y,,,,,,,,,,,,
c11,1926536,B1_LR.8782,,,y,,,,,,,,,,,,
c11,1945442,B1_LR.8783,,,y,,,,,,,,,,synteny to ML0200,,
c11,1950944,,,,y,,,,,,,,g6311.t1,,synteny to ML0200,m64069_191014_095439/83822729/ccs,
c11,1957524,B1_LR.8784,,,y,,,,,,,,,,synteny to ML0200,,
c11,1960117,,,,y,,PB.1632.1,,,,,,,,,missing gene,
c11,1961799,B1_LR.8785,y,,y,,PB.1632.6,,,,,,,,,no strand,
c11,1968249,B1_LR.8786,,,y,,PB.1633.7,,,,,,,,,add isoform,
c11,1975895,B1_LR.8787,,,y,,,,,,,,,,,,
c11,1988644,B1_LR.8788,,,y,,,,,,,,,,"split in ML2
",,
c11,2005541,B1_LR.8789,,,y,antisense,,,,,,,,,,,
c11,2014609,B1_LR.8790,,,y,antisense,,,,,,,,,,,
c11,2023799,,,y,,,,,,,GHXS01071011.1,,,,,,44064
c11,2035904,B1_LR.8791,,,y,,,,,,,,,,,,
c11,2054424,B1_LR.8792,,,y,antisense,,,,,,,,,,,
c11,2057569,B1_LR.8793,,,y,antisense,,,,,,,,,,,
c11,2077691,B1_LR.8794,,,y,,,,,,,,,,,,
c11,2083683,B1_LR.8795,,,y,,,,,,,,,,,,
c11,2093260,,,y,,,,,,,,scaffold3546_1_size9667_gene_20883Barcelona,,,,,44064
c11,2098642,B1_LR.8796,,,y,,,,,,,,,,,,
c11,2100464,B1_LR.8797,,,y,,,,,,,,,,,,
c11,2102759,B1_LR.8798,,,y,,,,,,,,,,,,
c11,2105337,B1_LR.8799,,,y,,,,,,,,,,,,
c11,2109562,B1_LR.8800,y,,y,,PB.1645.1,,,,,,,,,fusion,
c11,2110389,,,,y,,PB.1646.1,,,,,,,,,fused,
c11,2111989,B1_LR.8801,,,y,,,,,,,,,,,,
c11,2121218,B1_LR.8802,y,,y,,PB.1648.1,,,,,,,,,fusion,
c11,2124645,,,,y,,PB.1649.1,,,,,,,,,fused,
c11,2126362,B1_LR.8803,,,y,,,,,,,,,,split in ML2,,
c11,2160841,B1_LR.8804,y,,y,,PB.1652.1,,,,,,,,,no strand,
c11,2163858,B1_LR.8805,,,y,,,,,,,,,,,,
c11,2164628,,,y,,,,,,,GHXS01042667.1,,,,,,44064
c11,2172812,B1_LR.8806,,,y,,,,,,,,,,,,
c11,2175717,B1_LR.8807,,,y,,,,,,,,,,,,
c11,2189084,B1_LR.8808,,,y,,,,,,,,,,,,
c11,2190775,B1_LR.8809,,,y,,,,,,,,,,,,
c11,2195489,B1_LR.8810,,,y,,,,,,,,,,,,
c11,2211268,B1_LR.8811,,,y,,,,,,,,,,,,
c11,2228260,B1_LR.8812,,,y,,,,,,,,,,,,
c11,2251602,,,y,,,,,,,,scaffold1823_1_size18214_gene_14049Barcelona,,,,,44064
c11,2261019,B1_LR.8813,,,y,antisense,,,,,,,,,,,
c11,2261019,B1_LR.8814,y,,y,,,,,,,,,,,low cov,
c11,2261019,B1_LR.8815,y,,y,,,,,,,,,,,low cov,
c11,2272279,B1_LR.8826,y,,y,,PB.1667.1,,,,,,,,,,
c11,2301922,B1_LR.8816,,,y,,,,,,,,,,,,
c11,2304111,B1_LR.8817,y,,y,,PB.1660.1,,,,,,,,,no strand,
c11,2306212,B1_LR.8818,y,,y,,PB.1661.2,,,,,,,,,fusion,
c11,2307246,,,,y,,"PB.1661.3, PB.1661.4, PB.1661.6",,,,,,,,,fused,
c11,2317186,B1_LR.8819,,,y,,,,,,,,,,,,
c11,2318603,,,y,,,,,,,GHXS01087804.1,,,,,,44064
c11,2340093,B1_LR.8820,,,y,,,,,,,,,,,,
c11,2360851,B1_LR.8821,,,y,,,,,,,,,,,,
c11,2375641,B1_LR.8822,,,y,,,,,,,,,,,,
c11,2377849,B1_LR.8823,,,y,,,,,,,,,,,,
c11,2377849,B1_LR.8824,y,,y,,,,,,,,,,,low cov,
c11,2384203,,,,y,,,11c304de-cca2-47ab-a21f-784150852693,,,,,,,,missing gene,
c11,2385065,B1_LR.8825,,,y,,,,,,,,,,,,
c11,2388207,,,,y,,,be553d21-c476-4745-a9e8-5d8fd28df325,,,,,,,,missing gene,
c11,2394005,B1_LR.8827,,,y,,,,,,,,,,,,
c11,2405884,B1_LR.8828,,,y,,,,,,,,,,,,
c11,2414613,B1_LR.8829,y,,y,,PB.1669.10,,,,,,,,,no strand,
c11,2418186,B1_LR.8830,y,,y,,PB.1669.12,,,,,,,,,no strand,
c11,2433911,B1_LR.8831,y,,y,,PB.1670.1,,,,,,,,,wrong strand,
c11,2436670,B1_LR.8832,,,y,,,,,,,,,,possible frameshift,,
c11,2436670,B1_LR.8833,y,,y,,,,,,,,,,,low cov,
c11,2437255,,,y,,,,,,,GHXS01037760.1,,,,,,44064
c11,2463173,,,y,,,,,,,GHXS01107460.1,,,,,,44064
c11,2476018,B1_LR.8834,,,y,,,,,,,,,,,,
c11,2485931,B1_LR.8835,,,y,,,bf46b508-6e97-4ef3-bbca-2dcb5f5f10c7,,,,,,,,fusion,
c11,2488229,,,,y,,,dd8d9bfa-5ac8-4cf8-a6ab-428608791de0,,,,,,,,fused,
c11,2490332,B1_LR.8836,y,,y,,PB.1675.2,,,,,,,,,better isoform,
c11,2501383,B1_LR.8837,,,y,,,,,,,,,,,,
c11,2512613,B1_LR.8838,,,y,,,,,,,,,,,FORWARD STRAND,
c11,2523587,B1_LR.8839,,,y,,,,,,,,,,,,
c11,2534794,B1_LR.8840,y,,y,,"PB.1679.1, PB.1679.5, PB.1679.18",,,,,,,,,fusion,
c11,2547810,B1_LR.8841,,,y,antisense,,,,,,,,,,,
c11,2554730,B1_LR.8842,,,y,antisense,,,,,,,,,,,
c11,2560862,,,,y,,"PB.1680.2, PB.1680.3, PB.1680.6, PB.1680.9",,,,,,,,,fused,
c11,2577670,B1_LR.8843,,,y,,,,,,,,,,,,
c11,2580716,B1_LR.8844,,,y,,,,,,,,,,,,
c11,2593423,B1_LR.8845,y,,y,,PB.1683.1,,,,,,,,,no strand,
c11,2604102,B1_LR.8846,,,y,,,,,,,,,,,,
c11,2609675,B1_LR.8847,,,y,,,,,,,,,,,,
c11,2623019,B1_LR.8848,,,y,,,,,,,,,,,,
c11,2639892,B1_LR.8849,,,y,,,,,,,,,,ML2 incomplete,,
c11,2649357,,,y,,,,,,,GHXS01045664.1,,,,,,44064
c11,2667357,,,y,,,,,,,,scaffold1090_1_size28951_gene_9758Barcelona,,,,,44064
c11,2668170,B1_LR.8850,,,y,,,,,,,,,,,,
c11,2673218,,,y,,,,,,,GHXS01105691.1,,,,,,44064
c11,2677434,B1_LR.8851,y,,y,,PB.1688.1,,,,,,,,,no strand,
c11,2677434,B1_LR.8852,y,,y,,,,,,,,,,,low cov,
c11,2679782,,,y,,,,,,,GHXS01059129.1,,,,,,44064
c11,2682958,B1_LR.8853,,,y,,,,,,,,,,,,
c11,2686993,,,y,,,,,,,GHXS01069121.1,,,,,,44064
c11,2699616,B1_LR.8854,,,y,,,,,,,,,,,,
c11,2708203,B1_LR.8855,,,y,,,,,,,,,,,,
c11,2713752,B1_LR.8856,,,y,,,,,,,,,,,,
c11,2716344,B1_LR.8857,,,y,,,,,,,,,,split in ML2,,
c11,2719379,,,,y,,PB.1695.1,,,,,,,,,missing gene,
c11,2737207,B1_LR.8858,,,y,,,,,,,,,,,,
c11,2743871,B1_LR.8859,,,y,,PB.1697.1,,,,,,,,,add isoform,
c11,2767160,B1_LR.8860,,,y,,,,,,,,,,,,
c11,2781561,B1_LR.8861,,,y,,,,,,,,,,,,
c11,2797517,B1_LR.8862,,,y,,,,,,,,,,,,
c11,2814158,B1_LR.8863,,,y,,,,,,,,,,,,
c11,2815623,B1_LR.8864,,,y,,,,,,,,,,,,
c11,2834593,B1_LR.8865,,,y,,,,,,,,,,,,
c11,2838360,,,y,,,,,,,GHXS01018589.1,,,,,,44064
c11,2858453,B1_LR.8866,,,y,,,,,,,,,,,,
c11,2872757,B1_LR.8867,,,y,,,,,,,,,,,,
c11,2884393,B1_LR.8868,y,,y,,PB.1705.1,,,,,,,,,no strand,
c11,2884393,B1_LR.8869,y,,y,,,,,,,,,,,low cov,
c11,2886435,,,y,,,,,,,GHXS01033571.1,,,,,,44064
c11,2891221,B1_LR.8870,y,,y,,PB.1706.1,,,,,,,,,no strand,
c11,2893959,,,,y,,"PB.1707.1, PB.1707.2",,,,,,,,,fused,
c11,2897407,B1_LR.8871,y,,y,,PB.1708.1,,,,,,,,,fusion,
c11,2899529,B1_LR.8872,y,,y,,PB.1709.1,,,,,,,,,no strand,
c11,2902800,B1_LR.8873,y,,y,,PB.1710.1,,,,,,,,,no strand,
c11,2905767,B1_LR.8874,,,y,,,,,,,,,,,,
c11,2908870,B1_LR.8875,,,y,,,,,,,,,,,,
c11,2919837,B1_LR.8876,,,y,,,,,,,,,,,,
c11,2923066,B1_LR.8877,,,y,,,,,,,,,,,,
c11,2928655,B1_LR.8878,,,y,antisense,,,,,,,,,,,
c11,2938648,B1_LR.8879,,,y,,,,,,,,,,,,
c11,2947031,B1_LR.8880,,,y,,,,,,,,,,,,
c11,2955673,B1_LR.8881,,,y,,,,,,,,,,,,
c11,2965834,B1_LR.8882,y,,y,,PB.1721.4,,,,,,,,,wrong strand,
c11,2967951,B1_LR.8883,,,y,,,,,,,,,,,,
c11,2977929,B1_LR.8884,,,y,,,,,,,,,,,,
c11,2984084,B1_LR.8885,,,y,,,,,,,,,Similar to E3 ubiquitin ligase UBR5,,frameshift likely,
c11,3020227,B1_LR.8886,,,y,,,,,,,,,,,,
c11,3020227,B1_LR.8887,y,,y,,,,,,,,,,,low cov,
c11,3031733,B1_LR.8888,,,y,,,,,,,,,,,,
c11,3047583,B1_LR.8889,,,y,,,,,,,,,,,,
c11,3055201,B1_LR.8890,,,y,,PB.1723.4,,,,,,,,,add isoform,
c11,3077307,,,y,,,,,,,,scaffold1762_1_size18837_gene_13808Barcelona,,,,,44064
c11,3078201,B1_LR.8891,y,,y,,PB.1719.2,,,,,,,,,fusion,
c11,3080365,,,,y,,PB.1719.3,,,,,,,,,,
c11,3081667,B1_LR.8892,,,y,,,,,,,,,,,,
c11,3088311,B1_LR.8893,,,y,,,,,,,,,Similar to human ASAP2,ML2 incomplete,,
c11,3098963,B1_LR.8894,,,y,antisense,,,,,,,,,,,
c11,3102519,,,y,,,,,,,GHXS01064155.1,,,,,,44064
c11,3110388,B1_LR.8895,,,y,,,,,,,,,,,,
c11,3123802,B1_LR.8896,,,y,,,,,,,,,,,,
c11,3137679,B1_LR.8897,,,y,,,,,,,,,,,,
c11,3149700,B1_LR.8898,,,y,,,,,,,,,Piezo,,,
c11,3179296,B1_LR.8899,,,y,,,,,,,,,Similar to CAD protein,,,
c11,3187845,B1_LR.8900,,,y,antisense,,,,,,,,,,,
c11,3202346,B1_LR.8901,,,y,antisense,,,,,,,,,,,
c11,3207636,B1_LR.8902,,,y,antisense,,,,,,,,,,,
c11,3215117,B1_LR.8903,,,y,antisense,,,,,,,,,,FORWARD STRAND,
c11,3215117,B1_LR.8904,y,,y,,,,,,,,,,,better isoform,
c11,3223317,B1_LR.8904.2,,y,,,PB.1727.4,,,,,,,,,,
c11,3230943,B1_LR.8905,,,y,,,,,,,,,,,,
c11,3238030,,,,y,,PB.1726.1,,,,,,,,,missing gene,
c11,3242272,,,y,,,,,,,,scaffold1335_1_size24179_gene_11315Barcelona,,,,,44064
c11,3253387,B1_LR.8906,y,,y,,PB.1728.1,,,,,,,,,better isoform,
c11,3255346,B1_LR.8907,,,y,,,,,,,,,,,,
c11,3268912,B1_LR.8908,,,y,,,,,,,,,,,,
c11,3272118,,,y,,,,,,,,scaffold4339_1_size7545_gene_22796Barcelona,,,,,08/21/2020
c11,3273608,B1_LR.8909,,,y,,,,,,,,,,,,
c11,3273608,B1_LR.8910,y,,y,,,,,,,,,,,low cov,
c11,3297994,B1_LR.8911,,,y,,,,,,,,,,,,
c11,3303859,B1_LR.8912,,,y,,,,,,,,,,,,
c11,3313114,B1_LR.8913,y,,y,,PB.1730.1,,,,,,,,,first exon fusion,
c11,3313114,B1_LR.8913.2,,,y,,,,,,,,,,,first exon fusion,
c11,3326183,B1_LR.8914,y,,y,,PB.1731.1,,,,,,,,,no strand,
c11,3326183,B1_LR.8915,y,,y,,,,,,,,,,,low cov,
c11,3331102,,,y,,,,,,,GHXS01091638.1,,,,,,44064
c11,3345702,,,y,,,,,,,GHXS01087132.1,,,,,,44064
c11,3352050,B1_LR.8916,,,y,,,,,,,,,,,,
c11,3377839,B1_LR.8917,,,y,antisense,,,,,,,,,,,
c11,3381205,B1_LR.8918,y,,y,,PB.1733.1,,,,,,,,,no strand,
c11,3385405,B1_LR.8919,,,y,,,,,,,,,,,,
c11,3385405,B1_LR.8920,y,,y,,,,,,,,,,,low cov,
c11,3393740,B1_LR.8921,y,,y,,PB.1737.36,,,,,,,,,first exon fusion,
c11,3413748,,,y,,,,,,,GHXS01025067.1,,,,,,44064
c11,3415877,B1_LR.8922,,,y,,,,,,,,,,,,
c11,3461098,,,y,,,,,,,GHXS01041197.1,,,,,,44064
c11,3480285,B1_LR.8923,,,y,,,,,,,,,,,,
c11,3484727,B1_LR.8924,,,y,,,,,,,,,,,,
c11,3485924,,,,y,,"PB.1737.41, PB.1737.42",,,,,,,,,first exon fusion,
c11,3490327,B1_LR.8925,,,y,,,,,,,,,,,,
c11,3497307,,,y,,,,,,,GHXS01083488.1,,,,,,44064
c11,3513714,B1_LR.8926,,,y,,,,,,,,,,,,
c11,3527186,B1_LR.8927,,,y,,PB.1738.1,,,,,,,,,add isoform,
c11,3541186,B1_LR.8928,y,,y,,PB.1739.1,,,,,,,,,no strand,
c11,3542486,B1_LR.8929,,,y,,,,,,,,,,,,
c11,3553390,,,,y,,PB.1741.3,,,,,,,,,fused,
c11,3554223,B1_LR.8930,y,,y,,,d29c9c05-8908-437d-a12c-f4f763b14f85,,,,,,,,fusion,
c11,3557201,,,,y,,PB.1741.10,,,,,,,,,missing gene,
c11,3558305,,,,y,,PB.1742.2,,,,,,,,,fused,
c11,3559708,B1_LR.8931,y,,y,,"PB.1742.5, PB.1742.3",,,,,,,,,fusion,
c11,3562745,B1_LR.8932,,,y,,,,,,,,,,,,
c11,3577506,B1_LR.8933,,,y,antisense,,,,,,,,,,,
c11,3580288,B1_LR.8934,y,,y,antisense,PB.1745.1,,,,,,,,,wrong strand,
c11,3607623,B1_LR.8935,"
",,y,,PB.1746.5,,,,,,,,,add isoform,
c11,3616982,B1_LR.8936,y,,y,,PB.1747.1,,,,,,,,,no strand,
c11,3619781,,,,y,,PB.1748.1,,,,,,,,,shadow,
c11,3621513,B1_LR.8937,y,,y,,,b0aa41f9-8531-4d43-8e49-83600b45ba4a,,,,,,,,overrun,
c11,3624059,,,y,,,,,,,GHXS01089671.1,,,,,,44064
c11,3627414,B1_LR.8938,y,,y,,PB.1749.1,,,,,,,,,no strand,
c11,3629348,B1_LR.8939,,,y,,,,,,,,,,,,
c11,3632732,B1_LR.8940,,,y,,,,,,,,,,,,
c11,3639663,B1_LR.8941,,,y,,,,,,,,,,,,
c11,3655934,,,y,,,,,,,GHXS01052223.1,,,,,,44064
c11,3663204,B1_LR.8942,,,y,,,,,,,,,,,,
c11,3684374,,,y,,,,,,,GHXS01076577.1,,,,,,44064
c11,3686783,,,y,,,,,,,,scaffold426_1_size53691_gene_4390Barcelona,,,,,44064
c11,3692063,B1_LR.8943,,,y,,,,,,,,,,,,
c11,3695815,B1_LR.8944,,,y,antisense,,,,,,,,,,,
c11,3710087,B1_LR.8945,,,y,,,,,,,,,,,,
c11,3721763,B1_LR.8946,,,y,,,,,,,,,,,,
c11,3727451,B1_LR.8947,,,y,,,,,,,,,,,,
c11,3736505,B1_LR.8948,,,y,,,,,,,,,,,,
c11,3741764,B1_LR.8949,,,y,,,,,,,,,,,,
c11,3752532,B1_LR.8950,,,y,,,,,,,,,,,,
c11,3754289,B1_LR.8951,y,,y,,PB.1759.3,,,,,,,,,no strand,
c11,3767831,B1_LR.8952,,,y,,,,,,,,,,,,
c11,3772870,B1_LR.8953,y,,y,,PB.1761.1,,,,,,,,,no strand,
c11,3774822,B1_LR.8954,,,y,,,,,,,,,,,,
c11,3774822,B1_LR.8955,y,,y,,,,,,,,,,,too long,
c11,3783469,B1_LR.8956,,,y,,,,,,,,,,,REVERSE STRAND,
c11,3786018,B1_LR.8957,,,y,,,,,,,,,,,,
c11,3789637,,,y,,,,,,,GHXS01048978.1,,,,,,44064
c11,3810559,B1_LR.8958,,,y,,,,,,,,,,,,
c11,3811558,B1_LR.8959,,,y,,,,,,,,,,,,
c11,3821164,B1_LR.8960,y,,y,,PB.1765,,,,,,,,,fusion,
c11,3835995,,,,y,,,4e7b2275-a2cd-4852-9a96-2423974caaae,,,,,,,,fused,
