# <don't delete this hash char. this is a comment line.,,,,,ANNOTATIONS HERE - Each column corresponds to one file on github,,,,,,,,,
chromosome,stringtie_id,remove_st,DTS_checked,WRF_checked,spliced_in_intron,isoseq_hq_id,pinfish_id,isoseq_singleton_id,manual,augustus,gene_name,interesting,comment,Timestamp
c3,B1_LR.2478,,y,,,,,,,,,,,
c3,B1_LR.2479,,y,,,,,,,,,,,
c3,B1_LR.2480,,y,,,,,,,,,,,
c3,B1_LR.2481,y,y,,,,,,,,,,,
c3,,,y,,,PB.4033.7,,,,,,,,
c3,B1_LR.2482,,y,,,,,,,,,,,
c3,B1_LR.2483,,y,,,,,,,,,,,
c3,B1_LR.2484,,y,,,,,,,,,,,
c3,,,y,,,PB.4033.25,,,,,,,,
c3,B1_LR.2485,y,y,,,,,,,,,,,
c3,,,y,,,PB.4033.26,,,,,,,,
c3,,,y,,,,,PBsin.4125.52,,,,,,
c3,B1_LR.2485.2,,y,,,,,,,,,y,operon,
c3,B1_LR.2486,,y,,,,,,,,,y,operon,
c3,B1_LR.2487,y,y,,,,,,,,,,,
c3,,,y,,,PB.4029.2,,PBsin.4122.118,,,,,,
c3,,,y,,,PB.4030.1,,,,,,,,
c3,B1_LR.2488,,y,,,,,,,,,,,
c3,B1_LR.2489,,y,,,,,,,,,,,
c3,,,y,,,,5e049dd8-f45a-42ed-a5ba-a0658e370f5f,,,,,,,
c3,B1_LR.2490,,y,,,,,,,,,,,
c3,B1_LR.2491,,y,,,,,,,,,,,
c3,B1_LR.2492,y,y,,,,,,,,,,,
c3,B1_LR.2493,,y,,,,,,,,,,,
c3,B1_LR.2494,,y,y,,,,,,,Homogentisate dioxygenase,,,
c3,,,y,,,,43c0f80b-ac25-4e8e-be3b-f2b15844bb33,,,,,,,
c3,B1_LR.2495,,y,,,,,,,,,,,
c3,B1_LR.2496,,y,,,,,,,,,,,
c3,B1_LR.2497,,y,,,,,,,,,,,
c3,B1_LR.2498,,y,,,,,PBsin.4129.1,,,,,,
c3,B1_LR.2499,,y,,,,,,,,,,,
c3,B1_LR.2500,,y,,,,,,,,,,,
c3,B1_LR.2501,,y,,,,,,,,,,,
c3,B1_LR.2502,,y,,,,,,,,,,,
c3,B1_LR.2503,,y,,,,,,,,,,,
c3,B1_LR.2504,y,y,,,,,,,,,,,
c3,,,y,,,PB.4045.1,,,,,,,,
c3,B1_LR.2505,y,y,,,,,,,,,,,
c3,,,y,,,PB.4046.1,,,,,,,,
c3,,,y,,,,c3b3004c-1fb1-410e-b1b4-0c0f6830e38d,,,,,,,
c3,B1_LR.2506,,y,,,,,,,,,,,
c3,B1_LR.2507,,y,,,,,,,,,,,
c3,B1_LR.2508,,y,,,,,,,,,,,
c3,B1_LR.2509,,y,,,,,,,,,,,
c3,B1_LR.2510,y,y,,,,,,,,,,,
c3,,,y,,,PB.4051.1,,,,,,y,operon,
c3,B1_LR.2511,,y,,,,,,,,,y,operon,
c3,B1_LR.2512,,y,,,,,,,,,y,operon,
c3,,,y,,,PB.4053.1,,,,,,y,operon,
c3,,,y,,,PB.4054.2,,,,,,y,operon,
c3,,,y,,,"PB.4054.3, PB.4054.4, PB.4054.5, PB.4054.6",,,,,,y,operon,
c3,B1_LR.2513,y,y,,,,,,,,,,,
c3,,,y,,,PB.4055.1,,,,,,y,operon,
c3,B1_LR.2514,,y,,,,,,,,,y,operon,
c3,B1_LR.2515,,y,,,,,,,,,y,operon,
c3,,,y,,,,2592e869-8bf2-47c4-a753-8cf47fd20551,,,,,,,
c3,B1_LR.2516,,y,,,,,,,,,,,
c3,B1_LR.2517,,y,,,,,,,,,,,
c3,B1_LR.2518,,y,,,,,,,,,,,
c3,B1_LR.2519,,y,,,,,,,,,,,
c3,B1_LR.2520,,y,,,,,,,,,,,
c3,B1_LR.2521,,y,,,,,,,,,,,
c3,B1_LR.2522,,y,,,,,,,,,,,
c3,B1_LR.2523,,y,,,,,,,,,,REVERSE STRAND,
c3,,,y,,,,2ee19a1c-8fbe-4e09-8b7b-89a0ca9c30e6,,,,,,,
c3,,,y,,,,4ae08994-56fd-4f45-9dc9-601625751234,,,,,,,
c3,B1_LR.2524,y,y,,,,,,,,,,,
c3,,,y,,,PB.4059.1,,,,,,y,operon,
c3,,,y,,,PB.4060,,,,,,y,operon,
c3,,,y,,,PB.4061,,,,,,y,operon,
c3,B1_LR.2525,y,y,,,,,,,,,,,
c3,,,y,,,PB.4062,,,,,,y,operon,
c3,,,y,,,PB.4063,,,,,,y,operon,
c3,B1_LR.2526,,y,,,,,,,,,y,operon,
c3,B1_LR.2527,,y,,,,,,,,,y,operon,
c3,B1_LR.2528,,y,,,,,,,,,,,
c3,B1_LR.2529,,y,,,,,,,,,,,
c3,,,y,,,PB.4068,,,,,,,,
c3,,,y,,,PB.4069,,,,,,,,
c3,B1_LR.2530,,y,,,,,,,,,,,
c3,B1_LR.2531,,y,,,,,,,,,,,
c3,,,y,,,PB.4073.1,,,,,,,,
c3,B1_LR.2532,y,y,,,,,,,,,,,
c3,,,y,,,PB.4074.1,,,,,,,,
c3,B1_LR.2533,,y,,,,,,,,,,,
c3,,,y,,,PB.4077,,,,,,,,
c3,B1_LR.2534,,y,,,,,,,,,,,
c3,B1_LR.2535,y,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4171.1,,,,,,
c3,,,y,,,PB.4078,,,,,,y,operon,
c3,,,y,,,PB.4079,,,,,,y,operon,
c3,,,y,,,PB.4080,,,,,,y,operon,
c3,B1_LR.2536,y,y,,,,,,,,,,,
c3,B1_LR.2537,y,y,,,,,,,,,,,
c3,B1_LR.2538,y,y,,,,,,,,,,,
c3,,,y,,,,e2b62c8a-53c1-44c3-a935-092731abb10e,,,,,y,operon,
c3,B1_LR.2539,,y,,,,,,,,,y,operon,
c3,,,y,,,,,PBsin.4173.1,,,,y,operon,
c3,B1_LR.2540,y,y,,,,,,,,,y,operon,
c3,,,y,,,,e543aafe-970c-4836-b569-27dba0d804e8,,,,,y,operon,
c3,B1_LR.2541,,y,,,,,,,,,,,
c3,B1_LR.2542,y,y,,,,,,,,,,,
c3,,,y,,,,086a4442-6a61-4c2b-88ca-a679edc6ff7c,,,,,,,
c3,,,y,,,,,PBsin.4177.1,,,,,,
c3,B1_LR.2543,,y,,,,,,,,,,,
c3,B1_LR.2544,,y,,,,,,,,,,,
c3,B1_LR.2545,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4178.14,,,,,,
c3,B1_LR.2546,,y,,,,,,,,,,,
c3,B1_LR.2547,,y,,,,,,,,,,,
c3,B1_LR.2548,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4178.22,,,,,,
c3,,,y,,,,,PBsin.4178.23,,,,,,
c3,,,y,,,,,"PBsin.4178.12, PBsin.4178.15",,,,,,
c3,B1_LR.2549,y,y,,,,,,,,,,,
c3,B1_LR.2549.1,,y,,,,,,,,,,,
c3,B1_LR.2549.2,,y,,,,,,,,,,,
c3,B1_LR.2550,,y,y,,,,,,,,split in ML2,,
c3,,,y,,,PB.4086.56,,,,,,,,
c3,B1_LR.2551,,y,,,,,,,,,,,
c3,B1_LR.2552,,y,,,,,,,,,,,
c3,,,y,,,PB.4086.59,,,,,,,,
c3,B1_LR.2553,y,y,,,,,,,,,,,
c3,,,y,,,PB.4087.1,,,,,,,,
c3,B1_LR.2553.2,,y,,,PB.4088.2,,,,,,,,
c3,B1_LR.2554,,y,,,,,,,,,,,
c3,B1_LR.2555,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4190.23,,,,,,
c3,B1_LR.2556,,y,,,,,,,,,,,
c3,,,y,,,,9b883e5a-8e22-421f-94d0-05cc11ecb330,,,,,,,
c3,B1_LR.2557,y,y,,,,,,,,,,fused in stringtie,
c3,,,y,,,"PB.4094.5, PB.4094.6",,,,,,,,
c3,,,y,,,PB.4094.16,,,,,,,,
c3,B1_LR.2558,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4197.1,,,,,,
c3,B1_LR.2559,,y,,,,,,,,,,,
c3,B1_LR.2560,,y,,,,,,,,,,,
c3,B1_LR.2561,,y,,,,,,,,,,,
c3,B1_LR.2562,y,y,,,,,,,,,,,
c3,B1_LR.2563,,y,,,,,,,,,,,
c3,,,y,,,,c34bc059-40a0-4ca0-8789-fb3f58aad0e0,,,,,,,
c3,,,y,,,PB.4098.13,,,,,,,,
c3,B1_LR.2564,,y,,,,,,,,,,,
c3,B1_LR.2565,,y,,,,,,,,,,,
c3,B1_LR.2566,,y,,,PB.4101,,,,,,,,
c3,,,y,,,,,"PBsin.4207.18, PBsin.4207.20",,,,,,
c3,B1_LR.2567,,y,,,,,,,,,,,
c3,B1_LR.2568,y,y,,,,,,,,,,,
c3,"B1_LR.2568.1, B1_LR.2568.2",,y,,,,,,,,,,,
c3,,,y,,,PB.4098.34,,,,,,,,
c3,B1_LR.2569,,y,,,,,,,,,,,
c3,,,y,,,PB.4098.35,,,,,,,,
c3,B1_LR.2570,,y,,,,,,,,,,,
c3,B1_LR.2571,,y,,,,,,,,,,,
c3,B1_LR.2572,,y,,,,,,,,,,,
c3,,,y,,,PB.4098.37,,,,,,y,operon,
c3,,,y,,,PB.4098.38,,,,,,y,operon,
c3,B1_LR.2573,y,y,,,,,,,,,,,
c3,,,y,,,PB.4098.39,,,,,,y,operon,
c3,B1_LR.2574,,y,,,,,,,,,y,operon,
c3,B1_LR.2575,,y,,,,,,,,,,,
c3,B1_LR.2576,,y,,,,,,,,,,,
c3,B1_LR.2577,,y,,,,,,,,,,,
c3,B1_LR.2578,y,y,,,,,,,,,,,
c3,,,y,,,PB.4108.1,,,,,,,,
c3,B1_LR.2579,y,y,,,,,,,,,,,
c3,"B1_LR.2579.1, B1_LR.2579.2",,y,,,,,,,,,,,
c3,,,y,,,PB.4110.1,,,,,,,,
c3,B1_LR.2580,y,y,,,,,,,,,,fused in stringtie,
c3,,,y,,,"PB.4111.3, PB.4111.4, PB.4111.1, PB.4111.2",,,,,,,,
c3,,,y,,,PB.4112.1,,,,,,,,
c3,B1_LR.2581,,y,y,,,,,,,,,,
c3,B1_LR.2582,,y,y,,,,PBsin.4218.1,,,,,,
c3,B1_LR.2583,y,y,,,,,,,,,,,
c3,,,y,,,PB.4115.1,,,,,,,,
c3,B1_LR.2584,,y,,,,,,,,,,,
c3,B1_LR.2585,,y,,,,,,,,,,,
c3,B1_LR.2586,,y,,,,,,,,,,,
c3,B1_LR.2587,,y,,,,,,,,,,,
c3,B1_LR.2588,,y,,,,,,,,,,,
c3,B1_LR.2589,,y,,,,,,,,,,,
c3,B1_LR.2590,,y,,,,,,,,,,,
c3,B1_LR.2591,,y,,,,,,,,,,,
c3,B1_LR.2592,y,y,,,,,,,,,,,
c3,,,y,,,PB.4122.1,,,,,,y,operon,
c3,,,y,,,PB.4123.1,,,,,,y,operon,
c3,,,y,,,PB.4124.1,,,,,,y,operon,
c3,B1_LR.2593,y,y,,,,,,,,,,,
c3,B1_LR.2594,y,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4227.2,,,,,,
c3,B1_LR.2595,,y,,,,,,,,,,,
c3,B1_LR.2596,,y,,,,,,,,,,,
c3,B1_LR.2597,,y,,,,,,,,,,,
c3,B1_LR.2598,,y,,,,,,,,,,,
c3,B1_LR.2599,,y,,,,,,,,,,,
c3,B1_LR.2600,y,y,,,,,,,,,,,
c3,,,y,,,PB.4130,,,,,,,,
c3,B1_LR.2601,,y,,,,,,,,,,,
c3,B1_LR.2602,,y,,,,,,,,,,,
c3,B1_LR.2603,,y,,,,,,,,,,,
c3,B1_LR.2604,,y,,,,,,,,,,FORWARD STRAND,
c3,B1_LR.2605,,y,,,,,,,,,,,
c3,B1_LR.2606,,y,,,PB.4136.1,,,,,,,,
c3,B1_LR.2607,,y,,,,,PBsin.4236.1,,,,,,
c3,,,y,,,,,PBsin.4238.1,,,,,,
c3,B1_LR.2608,,y,,,,,PBsin.4239.1,,,,,,
c3,B1_LR.2609,y,y,,,,,,,,,,,
c3,,,y,,,PB.4138.1,,,,,,,,
c3,B1_LR.2610,,y,,,,,,,,,,,
c3,B1_LR.2611,y,y,,,,,,,,,,,
c3,,,y,,,PB.4140.1,,,,,,,,
c3,B1_LR.2612,,y,,,,,,,,,,,
c3,B1_LR.2613,,y,,,,,,,,,,,
c3,,,y,,,"PB.4143.2, PB.4143.1",,,,,,,,
c3,B1_LR.2614,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4246.1,,,,,,
c3,B1_LR.2615,,y,,,,,,,,,,,
c3,B1_LR.2616,,y,,,,,,,,,,,
c3,B1_LR.2617,,y,,,,,PBsin.4247.5,,,,,,
c3,B1_LR.2618,,y,,,,,PBsin.4248.4,,,,,,
c3,,,y,,,,,PBsin.4250.1,,,,,,
c3,B1_LR.2619,y,y,,,,,,,,,,,
c3,,,y,,,"PB.4148.2, PB.4148.3",,,,,,,,
c3,B1_LR.2620,y,y,,,,,,,,,,,
c3,,,y,,,PB.4149,,,,,,,,
c3,,,y,,,PB.4150,,,,,,,,
c3,B1_LR.2621,,y,,,PB.4152.1,,,,,,,,
c3,B1_LR.2622,,y,,,PB.4151.1,,,,,,,,
c3,B1_LR.2623,,y,,,,,,,,,,,
c3,B1_LR.2624,,y,,,,,,,,,,,
c3,B1_LR.2625,,y,y,,,,,,,,split in ML2,,
c3,B1_LR.2626,,y,,,,,,,,,,,
c3,B1_LR.2627,,y,,,,,,,,,,,
c3,B1_LR.2628,,y,,,,,,,,,,,
c3,B1_LR.2629,,y,,,,,,,,,,,
c3,B1_LR.2630,,y,,,,,,,,,,,
c3,B1_LR.2631,,y,,,,,,,,,,,
c3,B1_LR.2632,,y,,,,,,,,,,,
c3,B1_LR.2633,,y,,,,,,,,,,,
c3,B1_LR.2634,,y,,,,,,,,,,,
c3,B1_LR.2635,y,y,,,,,,,,,,,
c3,,,y,,,PB.4163.2,,,,,,,,
c3,,,y,,,,,PBsin.4266.1,,,,,,
c3,B1_LR.2636,,y,,,,,,,,,,,
c3,B1_LR.2637,,y,,,,,,,,,,,
c3,B1_LR.2638,,y,,,,,,,,,,,
c3,B1_LR.2639,,y,,,,,,,,,,,
c3,B1_LR.2640,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4270.1,,,,,,
c3,B1_LR.2641,,y,,,,,,,,,,,
c3,B1_LR.2642,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4275.1,,,,,,
c3,B1_LR.2643,,y,,,,,,,,,,,
c3,B1_LR.2644,,y,,,,,,,,,,,
c3,B1_LR.2645,y,y,,,,,,,,,,,
c3,,,y,,,PB.4175.1,,,,,,,,
c3,B1_LR.2646,,y,,,,,,,,,,,
c3,B1_LR.2647,,y,,,,,,,,,,,
c3,B1_LR.2648,y,y,,,,,,,,,,,
c3,,,y,,,PB.4179.1,,,,,,,,
c3,,,y,,,PB.4180.1,,,,,,,,
c3,B1_LR.2649,y,y,,,,,,,,,,,
c3,B1_LR.2650,,y,,,,,,,,,,,
c3,B1_LR.2651,,y,,,,,,,,,,,
c3,B1_LR.2652,,y,,,,,,,,,,,
c3,B1_LR.2653,,y,,,,,,,,,,,
c3,B1_LR.2654,,y,,,,,,,,,,,
c3,B1_LR.2655,y,y,,,,,,,,,y,operon,
c3,,,y,,,PB.4185.1,,,,,,,,
c3,,,y,,,PB.4186.2,,,,,,,,
c3,,,y,,,PB.4186.3,,,,,,,,
c3,B1_LR.2656,,y,,,,,,,,,y,operon,
c3,B1_LR.2657,,y,,,,,,,,,y,operon,
c3,B1_LR.2658,y,y,,,,,,,,,y,operon,
c3,,,y,,,PB.4189.1,,,,,,,,
c3,B1_LR.2659,,y,,,,,,,,,,,
c3,B1_LR.2660,,y,,,,,,,,,,,
c3,B1_LR.2661,,y,,,,,,,,,,,
c3,,,y,,,"PB.4191.1, PB.4191.5",,,,,,,,
c3,B1_LR.2662,,y,,,,,,,,,,,
c3,B1_LR.2663,,y,,,,,,,,,,,
c3,B1_LR.2664,,y,,,,,,,,,,,
c3,,,y,,,"PB.4195.1, PB.4195.2",,,,,,,,
c3,B1_LR.2665,,y,,,,,,,,,,,
c3,B1_LR.2666,,y,,,,,,,,,,,
c3,B1_LR.2667,,y,,,,,,,,,,,
c3,,,y,,,PB.4200.5,,,,,,,,
c3,B1_LR.2668,,y,,,,,,,,,,,
c3,B1_LR.2669,y,y,,,,,,,,,,,
c3,,,y,,,PB.4200.9,,,,,,,,
c3,B1_LR.2670,y,y,,,,,,,,,,,
c3,,,y,,,,fcaf06b1-d399-46b3-8a46-254374383a5b,,,,,,,
c3,,,y,,,,9ee813ea-feeb-4549-8d82-58bdd57b9cf2,,,,,,,
c3,B1_LR.2671,,y,,,,,,,,,,,
c3,B1_LR.2672,,y,,,,,,,,,,,
c3,B1_LR.2673,,y,,,PB.4203.1,,,,,,,,
c3,B1_LR.2674,,y,,,,,,,,,,,
c3,B1_LR.2675,y,y,,,,,,,,,,,
c3,,,y,,,PB.4207.1,,,,,,,,
c3,B1_LR.2676,,y,,,,,,,,,,,
c3,B1_LR.2677,,y,,,,,,,,,,,
c3,B1_LR.2678,,y,,,,,,,,,,,
c3,B1_LR.2679,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4308.1,,,,,,
c3,B1_LR.2680,,y,,,,,,,,,,,
c3,B1_LR.2681,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4315.5,,,,,,
c3,B1_LR.2682,,y,,,PB.4214,,,,,,,,
c3,B1_LR.2683,,y,,,,,,,,,,,
c3,B1_LR.2684,y,y,,,,,,,,,,,
c3,,,y,,,PB.4219.3,,,,,,,,
c3,,,y,,,PB.4215.1,,,,,,,,
c3,B1_LR.2685,,y,,,,,,,,,,,
c3,B1_LR.2686,y,y,,,,,,,,,,fused by stringtie,
c3,,,y,,,PB.4217.3,,,,,,,,
c3,,,y,,,PB.4217.6,,,,,,,,
c3,B1_LR.2687,y,y,,,,,,,,,,,
c3,,,y,,,PB.4217.7,,,,,,,,
c3,B1_LR.2688,,y,,,,,,,,,,,
c3,B1_LR.2689,,y,,,,,,,,,,,
c3,,,y,,,,d8a7d7cc-cb8c-41de-b721-7936b0fc70a2,,,,,,,
c3,B1_LR.2690,,y,,,,,,,,,,,
c3,B1_LR.2691,,y,,,PB.4222.1,,,,,,,,
c3,B1_LR.2692,,y,,,,,,,,,,REVERSE STRAND,
c3,B1_LR.2693,,y,,,PB.4224.2,,,,,,,,
c3,B1_LR.2694,,y,,,,,,,,,,,
c3,B1_LR.2695,,y,,,,,,,,,,,
c3,B1_LR.2696,y,y,,,,,,,,,,,
c3,,,y,,,PB.4228.1,,,,,,,,
c3,B1_LR.2697,y,y,y,,"PB.4230.1, PB.4230.2, PB.4230.3, PB.4230.4",,,,,,"fusion, might bridge scaffolds in ML",,
c3,,,,y,,"PB.4229.1, PB.4229.2, PB.4229.3",,,,,,fused,,
c3,,,y,,,PB.4231.1,,,,,,,,
c3,B1_LR.2698,,y,,,,,,,,,,,
c3,B1_LR.2699,,y,,,,,,,,,,,
c3,B1_LR.2700,,y,,,,,,,,,,,
c3,B1_LR.2701,y,y,,,,,,,,,,,
c3,,,y,,,PB.4233.1,,,,,,,,
c3,B1_LR.2702,y,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4328.1,,,,,,
c3,,,y,,,,,PBsin.4330.1,,,,,,
c3,B1_LR.2703,,y,,,,,,,,,,,
c3,,,y,,,PB.4236.1,,,,,,,,
c3,B1_LR.2704,,y,,,,,,,,,,,
c3,B1_LR.2705,,y,,y,,,,,,,,,
c3,B1_LR.2706,,y,,,,,,,,,,,
c3,B1_LR.2707,,y,,,,,,,,,,,
c3,B1_LR.2708,,y,,,,,,,,Myosin heavy chain IIb1 muscle form,,,
c3,B1_LR.2709,y,y,,,,,,,,,y,operon,
c3,,,y,,,,,PBsin.4337.1,,,,y,operon,
c3,B1_LR.2710,,y,,,,,,,,,y,operon,
c3,B1_LR.2711,,y,,,,,,,,,y,operon,
c3,B1_LR.2712,y,y,,,,,,,,,y,operon,
c3,,,y,,,PB.4243.3,,,,,,y,operon,
c3,B1_LR.2713,,y,,,,,,,,,y,operon,
c3,B1_LR.2714,,y,,,,,,,,,y,operon,
c3,,,y,,,PB.4246.1,,,,,,y,operon,
c3,,,y,,,PB.4247.1,,,,,,y,operon,
c3,B1_LR.2715,y,y,,,,,,,,,y,operon,
c3,B1_LR.2716,y,y,,,,,,,,,y,operon,
c3,,,y,,,PB.4248.1,,,,,,y,operon,
c3,,,y,,,PB.4249.1,,,,,,y,operon,
c3,,,y,,,PB.4344.1,,,,,,y,operon,
c3,,,y,,,PB.4250.5,,,,,,y,operon,
c3,B1_LR.2717,,y,,,,,,,,,y,operon,
c3,B1_LR.2718,,y,,,,,,,,,y,operon,
c3,B1_LR.2719,,y,,,,,,,,,y,operon,
c3,B1_LR.2720,y,y,,,,,,,,,y,operon,
c3,,,y,,,,,PBsin.4347.4,,,,y,operon,
c3,B1_LR.2721,y,y,,,,,,,,,y,operon,
c3,,,y,,,PB.4253.6,,,,,,y,operon,
c3,B1_LR.2722,,y,,,,,,,,,y,operon,
c3,B1_LR.2723,y,y,,,,,,,,,y,operon,
c3,,,y,,,PB.4254.1,,,,,,y,operon,
c3,B1_LR.2724,,y,,,,a313d643-1cd5-4340-a98d-2da0c906dcfe,,,,,,,
c3,B1_LR.2725,,y,,,,,,,,,,,
c3,B1_LR.2726,,y,,,,,,,,,,,
c3,B1_LR.2727,,y,,,,,,,,,,,
c3,B1_LR.2728,,y,,,,,,,,,,,
c3,B1_LR.2729,,y,,,,,,,,,,,
c3,B1_LR.2730,,y,,,,,,,,,,,
c3,B1_LR.2731,,y,,,,,,,,,,,
c3,B1_LR.2732,,y,,,,,,,,,,,
c3,B1_LR.2733,y,y,,,,,,,,,,,
c3,,,y,,,PB.4262.4,,,,,,,,
c3,B1_LR.2734,,y,,,,,,,,,,,
c3,B1_LR.2735,,y,,,,,,,,,,,
c3,B1_LR.2736,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4364.6,,,,,,
c3,B1_LR.2737,,y,,,,,,,,,,,
c3,B1_LR.2738,,y,,,PB.4267.6,,,,,,,,
c3,,,y,,,PB.4266.1,,,,,,,,
c3,B1_LR.2739,,y,,,,,,,,,,,
c3,B1_LR.2740,y,y,,,,,,,,,,,
c3,,,y,,,PB.4268.1,,,,,,,,
c3,B1_LR.2741,,y,,,,,,,,,,,
c3,B1_LR.2742,,y,,,,,,,,,,,
c3,B1_LR.2743,,y,,,,,,,,,,,
c3,B1_LR.2744,,y,,,,,,,,,,,
c3,B1_LR.2745,,y,,,,,,,,,,REVERSE STRAND,
c3,B1_LR.2746,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4372.1,,,,,,
c3,B1_LR.2747,,y,,,,,,,,,,,
c3,B1_LR.2748,y,y,,,,,,,,,,,
c3,,,y,,,PB.4275.1,,,,,,,,
c3,B1_LR.2749,,y,,,,,,,,,,REVERSE STRAND,
c3,B1_LR.2750,,y,,,,,,,,,,,
c3,,,y,,,PB.4277.2,,,,,,,,
c3,B1_LR.2751,,y,,,,,,,,,,,
c3,B1_LR.2752,,y,,,,,,,,,,,
c3,B1_LR.2753,,y,,,,,,,,,,,
c3,B1_LR.2754,,y,,,,,,,,,,,
c3,B1_LR.2755,,y,,,,,,,,,,FORWARD STRAND,
c3,B1_LR.2756,,y,,,,,,,,,,,
c3,B1_LR.2757,,y,,,,,,,,,,,
c3,B1_LR.2758,,y,,,,,,,,,y,start of antisense operon,
c3,B1_LR.2759,y,y,,,,,,,,,y,operon,
c3,,,y,,,PB.4287.6,,,,,,y,operon,
c3,B1_LR.2760,,y,,,,,,,,,y,operon,
c3,B1_LR.2761,,y,,,,,,,,,y,operon,
c3,B1_LR.2762,y,y,,,,,,,,,y,operon,
c3,B1_LR.2763,,y,,,PB.4287.34,,,,,,y,operon,
c3,,,y,,,,,PBsin.4379.23,,,,y,operon,
c3,,,y,,,"PB.4287.54, PB.4287.55",,,,,,y,operon,
c3,B1_LR.2764,y,y,,,,,,,,,y,operon,
c3,,,y,,,PB.4285.1,,,,,,y,operon,
c3,,,y,,,PB.4287.57,,,,,,y,operon,
c3,B1_LR.2765,y,y,,,,,,,,,y,operon,
c3,B1_LR.2765.1,,y,,,,,,,,,y,operon,
c3,B1_LR.2766,,y,,,,,,,,,y,operon,
c3,B1_LR.2765.2,,y,,,,,,,,,y,operon,
c3,B1_LR.2765.3,,y,,,,,,,,,y,operon,
c3,B1_LR.2767,,y,,,,,,,,,y,operon,
c3,,,y,,,PB.4287.96,,,,,,y,end of operon,
c3,B1_LR.2768,,y,,,,,,,,,,,
c3,B1_LR.2769,,y,y,y,,,,,,,split in ML2,,
c3,B1_LR.2770,y,y,,,,,,,,,,,
c3,,,y,,,PB.4289.1,,,,,,,,
c3,,,y,,,PB.4290.1,,,,,,,,
c3,B1_LR.2771,,y,,,,,,,,,,,
c3,B1_LR.2772,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4387.1,,,,,,
c3,B1_LR.2773,,y,,,,,,,,,,,
c3,B1_LR.2774,y,y,,,,,,,,,,,
c3,,,y,,,"PB.4293.2, PB.4293.4",,,,,,,,
c3,,,y,,,"PB.4293.7, PB.4293.8",,,,,,,,
c3,B1_LR.2775,y,y,,,,,,,,,,,
c3,,,y,,,PB.4294,,,,,,,,
c3,B1_LR.2776,y,y,,,,,,,,,,,
c3,,,y,,,PB.4295.1,,,,,,,,
c3,B1_LR.2777,,y,,,,,,,,,,,
c3,B1_LR.2778,,y,,,,,,,,,,,
c3,B1_LR.2779,,y,,,,,,,,,,,
c3,,,y,,,PB.2780.1,,,,,,,,
c3,,,y,,,,,PBsin.4396.1,,,,,,
c3,B1_LR.2780,,y,,,,,,,,,,,
c3,B1_LR.2781,,y,,,,,,,,,,,
c3,B1_LR.2782,,y,,,,,,,,,,,
c3,B1_LR.2783,,y,,,,,,,,,,,
c3,B1_LR.2784,,y,,,,,,,,,,,
c3,,,y,,,,751eda41-3b43-4c9f-8300-24db85e552e6,,,,,,,
c3,B1_LR.2785,,y,,,,,,,,,,,
c3,B1_LR.2786,y,y,y,,,,,,,,,,
c3,B1_LR.2786.1,,y,y,,,,,,,,,,
c3,B1_LR.2787,,y,,,,,,,,,,,
c3,B1_LR.2786.3,,y,y,,,,,,,,,,
c3,B1_LR.2788,,y,,,,,,,,,,,
c3,,,y,,,,3d41fbc0-4d74-4e08-aed7-673ae06de535,,,,,,,
c3,,,y,,,,6e9d4b30-1a62-4dcb-bf6f-7daa14c1f7f7,,,,,,,
c3,B1_LR.2789,,y,,,,,,,,,,,
c3,B1_LR.2790,,y,,,,,,,,,,,
c3,B1_LR.2791,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4409.1,,,,,,
c3,B1_LR.2792,,y,,,,,,,,,,,
c3,B1_LR.2793,,y,,,,,,,,,,,
c3,B1_LR.2794,,y,,,,,,,,,,,
c3,B1_LR.2795,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4414.1,,,,,,
c3,B1_LR.2796,,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4416.1,,,,,,
c3,B1_LR.2797,y,y,,,,,,,,,,,
c3,,,y,,,,,PBsin.4306.1,,,,,,
c3,B1_LR.2798,,y,,,,,,,,,,,
c3,B1_LR.2799,,y,,,,,,,,,,,
c3,,,y,,,PB.4309.1,,,,,,,,
c3,,,y,,,,,PBsin.4420.2,,,,,,
c3,B1_LR.2800,,y,,,,,,,,,,,
c3,B1_LR.2801,,y,,,,,,,,,,,
c3,B1_LR.2802,,y,,,,,,,,,,,
c3,B1_LR.2803,y,y,,,,,,,,,,,
c3,,,y,,,PB.4312.1,,,,,,,,
